Timestamp,Temperature,Humidity,Gas
2025-12-06 16:45:42,T27.3C, H74%, G181, Status:SAFE
2025-12-06 16:45:47,T27.3C, H74%, G182, Status:SAFE
2025-12-06 16:45:52,T27.3C, H74%, G182, Status:SAFE
2025-12-06 16:45:52,T27.3C, H74%, G182, Status:SAFE
2025-12-06 16:45:57,T27.4C, H74%, G183, Status:SAFE
2025-12-06 16:45:57,T27.4C, H74%, G183, Status:SAFE
2025-12-06 16:46:02,T27.4C, H74%, G183, Status:SAFE
2025-12-06 16:46:02,T27.4C, H74%, G183, Status:SAFE
2025-12-07 13:37:41,T26.8C, H76%, G242, Status:SAFE
2025-12-07 13:37:41,T26.8C, H76%, G242, Status:SAFE
2025-12-07 13:37:43,T27.1C, H79%, G242, Status:SAFE
2025-12-07 13:37:43,T27.1C, H79%, G242, Status:SAFE
2025-12-07 13:37:45,T27.1C, H79%, G243, Status:SAFE
2025-12-07 13:37:47,T27.2C, H79%, G244, Status:SAFE
2025-12-07 13:37:47,T27.2C, H79%, G244, Status:SAFE
2025-12-07 13:38:02,T27.2C, H79%, G246, Status:SAFE
2025-12-07 13:38:04,T27.3C, H79%, G246, Status:SAFE
2025-12-07 13:38:07,T27.3C, H79%, G246, Status:SAFE
2025-12-07 13:38:07,T27.3C, H79%, G246, Status:SAFE
2025-12-07 13:38:10,T27.3C, H78%, G246, Status:SAFE
2025-12-07 13:38:10,T27.3C, H78%, G246, Status:SAFE
2025-12-07 13:38:13,T27.3C, H78%, G253, Status:SAFE
2025-12-07 13:38:13,T27.3C, H78%, G253, Status:SAFE
2025-12-07 13:38:15,T27.3C, H78%, G252, Status:SAFE
2025-12-07 13:38:18,T27.3C, H78%, G246, Status:SAFE
2025-12-07 13:38:18,T27.3C, H78%, G246, Status:SAFE
2025-12-07 13:38:21,T27.3C, H78%, G252, Status:SAFE
2025-12-07 13:38:23,T27.3C, H78%, G252, Status:SAFE
2025-12-07 13:38:23,T27.3C, H78%, G252, Status:SAFE
2025-12-07 13:38:25,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:25,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:28,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:28,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:30,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:30,T27.4C, H78%, G252, Status:SAFE
2025-12-07 13:38:32,T27.4C, H78%, G250, Status:SAFE
2025-12-07 13:38:32,T27.4C, H78%, G250, Status:SAFE
2025-12-07 13:38:35,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:35,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:38,T27.4C, H78%, G244, Status:SAFE
2025-12-07 13:38:38,T27.4C, H78%, G244, Status:SAFE
2025-12-07 13:38:40,T27.4C, H78%, G244, Status:SAFE
2025-12-07 13:38:43,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:46,T27.4C, H78%, G244, Status:SAFE
2025-12-07 13:38:46,T27.4C, H78%, G244, Status:SAFE
2025-12-07 13:38:48,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:48,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:51,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:53,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:53,T27.4C, H78%, G249, Status:SAFE
2025-12-07 13:38:55,T27.4C, H78%, G243, Status:SAFE
2025-12-07 13:38:55,T27.4C, H78%, G243, Status:SAFE
2025-12-07 13:38:58,T27.5C, H78%, G248, Status:SAFE
2025-12-07 13:39:00,T27.5C, H78%, G249, Status:SAFE
2025-12-07 13:39:00,T27.5C, H78%, G249, Status:SAFE
2025-12-07 13:39:03,T27.5C, H78%, G248, Status:SAFE
2025-12-07 13:39:03,T27.5C, H78%, G248, Status:SAFE
2025-12-07 13:39:06,T27.5C, H78%, G243, Status:SAFE
2025-12-07 13:39:06,T27.5C, H78%, G243, Status:SAFE
2025-12-07 13:39:08,T27.5C, H78%, G243, Status:SAFE
2025-12-07 13:39:08,T27.5C, H78%, G243, Status:SAFE
2025-12-07 13:39:10,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:10,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:13,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:15,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:17,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:19,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:21,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:21,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:23,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:23,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:25,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:25,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:27,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:27,T27.5C, H77%, G248, Status:SAFE
2025-12-07 13:39:29,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:29,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:32,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:32,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:34,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:34,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:36,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:36,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:38,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:38,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:40,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:42,T27.6C, H77%, G248, Status:SAFE
2025-12-07 13:39:45,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:39:47,T27.6C, H77%, G242, Status:SAFE
2025-12-07 13:39:52,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:39:55,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:39:57,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:39:59,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:39:59,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:02,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:40:02,T27.6C, H77%, G247, Status:SAFE
2025-12-07 13:40:05,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:05,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:08,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:10,T27.7C, H77%, G242, Status:SAFE
2025-12-07 13:40:10,T27.7C, H77%, G242, Status:SAFE
2025-12-07 13:40:12,T27.7C, H77%, G242, Status:SAFE
2025-12-07 13:40:12,T27.7C, H77%, G242, Status:SAFE
2025-12-07 13:40:14,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:14,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:17,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:19,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:19,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:21,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:23,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:23,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:25,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:27,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:29,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:32,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:32,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:34,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:34,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:36,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:38,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:38,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:40,T27.7C, H77%, G247, Status:SAFE
2025-12-07 13:40:42,T27.7C, H76%, G247, Status:SAFE
2025-12-07 13:40:44,T27.7C, H76%, G247, Status:SAFE
2025-12-07 13:40:44,T27.7C, H76%, G247, Status:SAFE
2025-12-07 13:40:46,T27.7C, H76%, G247, Status:SAFE
2025-12-07 13:40:46,T27.7C, H76%, G247, Status:SAFE
2025-12-07 13:40:48,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:48,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:51,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:51,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:53,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:55,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:57,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:57,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:40:59,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:41:01,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:01,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:04,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:41:04,T27.8C, H76%, G247, Status:SAFE
2025-12-07 13:41:07,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:07,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:09,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:11,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:11,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:13,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:15,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:15,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:17,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:17,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:19,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:19,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:21,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:24,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:24,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:26,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:26,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:28,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:28,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:30,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:30,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:32,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:34,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:36,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:36,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:38,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:40,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:40,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:42,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:42,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:45,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:47,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:47,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:49,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:51,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:51,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:53,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:53,T27.8C, H76%, G246, Status:SAFE
2025-12-07 13:41:55,T27.8C, H76%, G252, Status:SAFE
2025-12-07 13:41:55,T27.8C, H76%, G252, Status:SAFE
2025-12-07 13:41:58,T27.8C, H76%, G249, Status:SAFE
2025-12-07 13:41:58,T27.8C, H76%, G249, Status:SAFE
2025-12-07 13:42:00,T27.8C, H76%, G248, Status:SAFE
2025-12-07 13:42:03,T27.8C, H76%, G248, Status:SAFE
2025-12-07 13:42:05,T27.9C, H76%, G243, Status:SAFE
2025-12-07 13:42:08,T27.9C, H76%, G243, Status:SAFE
2025-12-07 13:42:08,T27.9C, H76%, G243, Status:SAFE
2025-12-07 13:42:10,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:10,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:13,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:13,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:15,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:17,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:19,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:21,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:21,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:24,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:24,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:27,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:29,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:31,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:31,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:33,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:33,T27.9C, H76%, G248, Status:SAFE
2025-12-07 13:42:36,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:36,T27.9C, H76%, G247, Status:SAFE
2025-12-07 13:42:42,T28.0C, H79%, G238, Status:SAFE
2025-12-07 13:42:42,T28.0C, H79%, G238, Status:SAFE
2025-12-07 13:42:44,T28.0C, H79%, G243, Status:SAFE
2025-12-07 13:42:44,T28.0C, H79%, G243, Status:SAFE
2025-12-07 13:42:47,T28.0C, H79%, G240, Status:SAFE
2025-12-07 13:42:47,T28.0C, H79%, G240, Status:SAFE
2025-12-07 13:42:50,T28.0C, H78%, G234, Status:SAFE
2025-12-07 13:42:52,T28.0C, H78%, G236, Status:SAFE
2025-12-07 13:42:55,T28.0C, H78%, G236, Status:SAFE
2025-12-07 13:42:58,T28.0C, H78%, G237, Status:SAFE
2025-12-07 13:43:00,T28.0C, H77%, G237, Status:SAFE
2025-12-07 13:43:00,T28.0C, H77%, G237, Status:SAFE
2025-12-07 13:43:02,T28.0C, H77%, G238, Status:SAFE
2025-12-07 13:43:02,T28.0C, H77%, G238, Status:SAFE
2025-12-07 13:43:05,T28.0C, H77%, G238, Status:SAFE
2025-12-07 13:43:05,T28.0C, H77%, G238, Status:SAFE
2025-12-07 13:43:08,T28.0C, H77%, G240, Status:SAFE
2025-12-07 13:43:08,T28.0C, H77%, G240, Status:SAFE
2025-12-07 13:43:10,T28.0C, H77%, G234, Status:SAFE
2025-12-07 13:43:13,T28.0C, H77%, G240, Status:SAFE
2025-12-07 13:43:13,T28.0C, H77%, G240, Status:SAFE
2025-12-07 13:43:16,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:18,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:19,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:21,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:21,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:23,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:26,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:26,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:28,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:28,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:30,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:30,T28.0C, H76%, G234, Status:SAFE
2025-12-07 13:43:33,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:33,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:36,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:36,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:38,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:38,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:40,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:42,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:42,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:44,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:44,T28.0C, H76%, G240, Status:SAFE
2025-12-07 13:43:46,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:46,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:48,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:48,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:50,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:50,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:52,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:52,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:54,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:54,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:56,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:56,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:43:59,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:44:01,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:44:01,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:44:03,T28.0C, H75%, G234, Status:SAFE
2025-12-07 13:44:03,T28.0C, H75%, G234, Status:SAFE
2025-12-07 13:44:05,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:08,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:08,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:10,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:44:10,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:44:13,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:16,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:16,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:18,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:44:20,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:20,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:23,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:23,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:26,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:28,T28.0C, H75%, G240, Status:SAFE
2025-12-07 13:44:30,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:30,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:33,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:44:36,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:38,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:41,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:41,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:43,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:43,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:45,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:45,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:44:48,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:50,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:50,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:44:52,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:44:52,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:44:55,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:44:55,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:44:57,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:00,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:00,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:02,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:02,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:05,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:05,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:07,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:07,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:10,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:13,T28.0C, H75%, G232, Status:SAFE
2025-12-07 13:45:13,T28.0C, H75%, G232, Status:SAFE
2025-12-07 13:45:16,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:19,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:19,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:21,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:24,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:24,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:26,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:26,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:29,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:29,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:31,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:34,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:36,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:36,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:39,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:39,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:41,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:41,T28.0C, H75%, G233, Status:SAFE
2025-12-07 13:45:44,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:44,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:47,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:47,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:49,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:49,T28.0C, H75%, G238, Status:SAFE
2025-12-07 13:45:52,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:52,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:55,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:57,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:57,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:45:59,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:45:59,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:02,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:46:05,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:05,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:08,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:08,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:10,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:10,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:12,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:12,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:15,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:15,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:17,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:46:20,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:20,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:23,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:23,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:25,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:25,T28.1C, H75%, G238, Status:SAFE
2025-12-07 13:46:27,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:46:27,T28.1C, H75%, G233, Status:SAFE
2025-12-07 13:46:29,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:32,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:32,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:34,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:36,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:36,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:38,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:38,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:40,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:42,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:42,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:45,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:45,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:47,T28.1C, H75%, G232, Status:SAFE
2025-12-07 13:46:47,T28.1C, H75%, G232, Status:SAFE
2025-12-07 13:46:49,T28.0C, H75%, G232, Status:SAFE
2025-12-07 13:46:52,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:55,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:57,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:57,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:59,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:46:59,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:01,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:01,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:03,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:05,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:05,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:07,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:09,T28.1C, H75%, G232, Status:SAFE
2025-12-07 13:47:12,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:14,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:17,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:17,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:19,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:19,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:21,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:23,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:23,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:25,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:27,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:29,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:29,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:31,T28.1C, H75%, G231, Status:SAFE
2025-12-07 13:47:33,T28.1C, H75%, G237, Status:SAFE
2025-12-07 13:47:36,T28.1C, H75%, G226, Status:SAFE
2025-12-07 13:47:36,T28.1C, H75%, G226, Status:SAFE
2025-12-07 13:47:39,T28.1C, H75%, G229, Status:SAFE
2025-12-07 13:47:39,T28.1C, H75%, G229, Status:SAFE
